ID	Description	Length	GC
CP000533.1	Polaromonas  naphthalenivorans  CJ2  plasmid  pPNAP04  complete  sequence	143747	58.9897528296
CP000534.1	Polaromonas  naphthalenivorans  CJ2  plasmid  pPNAP05  complete  sequence	58808	59.5616242688
CP000535.1	Polaromonas  naphthalenivorans  CJ2  plasmid  pPNAP06  complete  sequence	21611	55.6707232428
CP000536.1	Polaromonas  naphthalenivorans  CJ2  plasmid  pPNAP07  complete  sequence	9898	57.0519296828
CP000537.1	Polaromonas  naphthalenivorans  CJ2  plasmid  pPNAP08  complete  sequence	6459	52.1288125097
CP014238.1	Moraxella  osloensis  strain  CCUG  350  plasmid  unnamed1  complete  sequence	40342	39.0684646274
CP014237.1	Moraxella  osloensis  strain  CCUG  350  plasmid  unnamed2  complete  sequence	35189	38.867259655
CP014236.1	Moraxella  osloensis  strain  CCUG  350  plasmid  unnamed3  complete  sequence	57463	39.8830551833
CP014235.1	Moraxella  osloensis  strain  CCUG  350  plasmid  unnamed4  complete  sequence	81455	41.001780124
CP001594.1	Yersinia  pestis  Z176003  plasmid  pCD1  complete  sequence	68342	44.6416552047
CP001595.1	Yersinia  pestis  Z176003  plasmid  pMT1  complete  sequence	94251	50.2042418648
CP001596.1	Yersinia  pestis  Z176003  plasmid  pPCP1  complete  sequence	9609	45.2804662296
CP003035.1	Escherichia  coli  O7:K1  str.  CE10  plasmid  pCE10A  complete  sequence	54289	49.208863674
CP003036.1	Escherichia  coli  O7:K1  str.  CE10  plasmid  pCE10B  complete  sequence	5163	47.4917683517
CP003037.1	Escherichia  coli  O7:K1  str.  CE10  plasmid  pCE10C  complete  sequence	4197	42.3635930426
CP003038.1	Escherichia  coli  O7:K1  str.  CE10  plasmid  pCE10D  complete  sequence	1549	51.065203357
CP014472.1	Bacillus  subtilis  subsp.  natto  strain  CGMCC  2108  plasmid  unnamed1  complete  sequence	5820	40.8591065292
CP014473.1	Bacillus  subtilis  subsp.  natto  strain  CGMCC  2108  plasmid  unnamed2  complete  sequence	65774	37.7626417733
CP008927.1	Salmonella  enterica  subsp.  enterica  serovar  Enteritidis  strain  SEJ  plasmid  complete  sequence	59372	51.9588358149
CP020810.1	Mycobacterium  sp.  PH-06  plasmid  unnamed1  complete  sequence	155598	65.2964691063
CP020811.1	Mycobacterium  sp.  PH-06  plasmid  unnamed2  complete  sequence	152685	64.8000785932
CP020812.1	Mycobacterium  sp.  PH-06  plasmid  unnamed3  complete  sequence	106337	65.5717200974
CP020813.1	Mycobacterium  sp.  PH-06  plasmid  unnamed4  complete  sequence	69875	66.402862254
CP017647.1	Acinetobacter  baumannii  strain  KAB03  plasmid  complete  sequence	73891	33.7158787944
CP005489.1	Blattabacterium  sp.  (Nauphoeta  cinerea)  plasmid  complete  sequence	3674	20.6042460533
CP004037.1	Sphingomonas  sp.  MM-1  plasmid  pISP0  complete  sequence	275840	63.4951421114
CP004038.1	Sphingomonas  sp.  MM-1  plasmid  pISP1  complete  sequence	172140	62.5002904613
CP004039.1	Sphingomonas  sp.  MM-1  plasmid  pISP2  complete  sequence	53841	62.9464534463
CP004040.1	Sphingomonas  sp.  MM-1  plasmid  pISP3  complete  sequence	43776	63.3109466374
CP004041.2	Sphingomonas  sp.  MM-1  plasmid  pISP4  complete  sequence	33183	63.0383027454
CP018851.1	Xanthomonas  citri  subsp.  citri  strain  LJ207-7  plasmid  pLJ207-7.1  complete  sequence	213743	59.1677856117
CP018852.1	Xanthomonas  citri  subsp.  citri  strain  LJ207-7  plasmid  pLJ207-7.2  complete  sequence	94139	61.3773250194
CP018853.1	Xanthomonas  citri  subsp.  citri  strain  LJ207-7  plasmid  pLJ207-7.3  complete  sequence	49382	62.5167064922
CP020740.1	[Pseudomonas]  mesoacidophila  strain  ATCC  31433  plasmid  pATCC31433  complete  sequence	153349	62.1014809356
CP014005.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  NUHL24835  plasmid  unnamed1  complete  sequence	101030	51.7103830545
CP014006.1	Klebsiella  pneumoniae  subsp.  pneumoniae  strain  NUHL24835  plasmid  unnamed2  complete  sequence	46161	46.6541019475
CP015913.1	Escherichia  coli  strain  210205630  plasmid  pSLy1  complete  sequence	65888	43.10648373
CP015914.1	Escherichia  coli  strain  210205630  plasmid  pSLy2  complete  sequence	129035	51.0528151277
CP015915.1	Escherichia  coli  strain  210205630  plasmid  pSLy3  complete  sequence	114472	46.4235795653
CP015916.1	Escherichia  coli  strain  210205630  plasmid  pSLy4  complete  sequence	100096	49.937060422
CP015917.1	Escherichia  coli  strain  210205630  plasmid  pSLy5  complete  sequence	8972	49.2197949175
FO704549.1	Xenorhabdus  doucetiae  str.  FRM16  plasmid  XD_p  complete  genome	8449	45.0940939756
CP011014.1	Lactobacillus  mucosae  LM1  plasmid  pLM1  complete  sequence	108311	38.2343436955
CP015422.1	Rhodovulum  sulfidophilum  strain  SNK001  plasmid  complete  sequence	113522	68.9020630362
CP016301.1	Acinetobacter  baumannii  strain  CMC-CR-MDR-Ab66  plasmid  pCMCVTAb1-Ab66  complete  sequence	110967	41.6132724143
CP016302.1	Acinetobacter  baumannii  strain  CMC-CR-MDR-Ab66  plasmid  pCMCVTAb2-Ab66  complete  sequence	73188	33.6694540089
CP010570.1	Chlamydia  trachomatis  strain  F/CS847/08  plasmid  complete  sequence	7493	36.2338182303
CP016580.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  SH13-006  plasmid  pSH13-006_37  complete  sequence	37696	41.1794354839
CP010885.1	Vibrio  parahaemolyticus  strain  CHN25  plasmid  P1  complete  sequence	92495	40.7665279204
CP010886.1	Vibrio  parahaemolyticus  strain  CHN25  plasmid  P2  complete  sequence	83481	39.9492099999
CP010887.1	Vibrio  parahaemolyticus  strain  CHN25  plasmid  P3  complete  sequence	7642	38.4977754515
CP001780.1	Streptobacillus  moniliformis  DSM  12112  plasmid  pSMON01  complete  sequence	10702	20.8652588301
CP006761.1	Yersinia  pestis  1413  plasmid  pCD  complete  sequence	71523	44.8904548187
CP006760.1	Yersinia  pestis  1413  plasmid  pMT  complete  sequence	137017	52.0015764467
CP010168.1	Escherichia  coli  strain  H3  plasmid  A  complete  genome	48243	50.1834463031
CP003404.1	Rahnella  aquatilis  HX2  plasmid  PRA1  complete  sequence	570951	52.0197004647
CP003314.1	Pasteurella  multocida  subsp.  multocida  str.  HN06  plasmid  complete  sequence	5360	47.4813432836
CP016535.2	Planococcus  antarcticus  DSM  14505  plasmid  pPA05-1  complete  sequence	31009	36.6893482537
CP016536.1	Planococcus  antarcticus  DSM  14505  plasmid  pPA05-2  complete  sequence	8070	40.3593556382
CP020898.1	Rhizobium  etli  Brasil  5  strain  Bra5  plasmid  pRetBra5b  complete  sequence	392817	58.0611327921
CP020897.1	Rhizobium  etli  Brasil  5  strain  Bra5  plasmid  pRphaBra5a  complete  sequence	262160	61.9934391211
CP020899.1	Rhizobium  etli  Brasil  5  strain  Bra5  plasmid  pRphaBra5c  complete  sequence	439779	62.2007872136
CP020900.1	Rhizobium  etli  Brasil  5  strain  Bra5  plasmid  pRphaBra5d  complete  sequence	1144005	60.9396812077
CP018777.1	Staphylococcus  condimenti  strain  StO  2014-01  plasmid  pStO2014-01  complete  sequence	35236	30.8207515041
CP018064.1	Rhodococcus  sp.  2G  plasmid  p1  complete  sequence	365084	63.2909138719
CP006253.1	Serratia  liquefaciens  ATCC  27592  plasmid  complete  sequence	44107	52.6038950733
CP019589.1	Bacillus  anthracis  strain  SPV842_15  plasmid  pX01  complete  sequence	181684	32.5273551881
CP015239.1	Escherichia  coli  strain  2011C-3911  plasmid  unnamed1  complete  sequence	125977	50.3187089707
CP020049.1	Escherichia  coli  strain  AR_0118  plasmid  unitig_1  complete  sequence	141885	52.0160693519
CP020050.1	Escherichia  coli  strain  AR_0118  plasmid  unitig_2  complete  sequence	113431	52.5323765108
CP020051.1	Escherichia  coli  strain  AR_0118  plasmid  unitig_3  complete  sequence	91291	47.6728264561
CP009130.1	Planococcus  sp.  PAMC  21323  plasmid  pPla  complete  sequence	3364	33.2639714625
FP565810.1	Salinibacter  ruber  M8  plasmid  pSR11  complete  sequence	11229	63.2914774245
FP565811.1	Salinibacter  ruber  M8  plasmid  pSR56  complete  sequence	56529	60.0258274514
FP565812.1	Salinibacter  ruber  M8  plasmid  pSR61  complete  sequence	61373	59.5750574357
FP565813.1	Salinibacter  ruber  M8  plasmid  pSR84  complete  sequence	84340	63.189471188
CP014445.1	Staphylococcus  aureus  strain  USA300-SUR24  plasmid  pUSA04-1-SUR24  complete  sequence	27098	30.529928408
CP014446.1	Staphylococcus  aureus  strain  USA300-SUR24  plasmid  pUSA05-1-SUR24  complete  sequence	2415	30.8074534161
CP014447.1	Staphylococcus  aureus  strain  USA300-SUR24  plasmid  pUSA07-1-SUR24  complete  sequence	3567	30.4177179703
CP014448.1	Staphylococcus  aureus  strain  USA300-SUR24  plasmid  pUSA08-1-SUR24  complete  sequence	32098	27.4066920057
CP019637.1	Nostocales  cyanobacterium  HT-58-2  plasmid  pHT582-1  complete  sequence	37028	43.523819812
CP019638.1	Nostocales  cyanobacterium  HT-58-2  plasmid  pHT582-2  complete  sequence	15633	42.3015416107
CP020556.1	Streptomyces  sp.  Sge12  plasmid  pSGE  complete  sequence	127085	69.8831490735
CP009591.1	Bacillus  cereus  G9241  plasmid  pBC210  complete  sequence	209255	31.7244510286
CP009592.1	Bacillus  cereus  G9241  plasmid  pBCX01  complete  sequence	190860	32.6333438122
CP009589.1	Bacillus  cereus  G9241  plasmid  pBFH_1  complete  sequence	52166	36.4796994211
CP010398.1	Acinetobacter  baumannii  strain  6200  plasmid  p6200-114.848kb  complete  sequence	114848	41.6933686264
CP010399.1	Acinetobacter  baumannii  strain  6200  plasmid  p6200-47.274kb  complete  sequence	47274	40.8258239201
CP010400.1	Acinetobacter  baumannii  strain  6200  plasmid  p6200-9.327kb  complete  sequence	9327	34.2446660234
AF386526.1	Shigella  flexneri  2a  str.  301  virulence  plasmid  pCP301  complete  sequence	221618	45.7670405833
CP012367.1	Enterococcus  durans  strain  KLDS6.0933  plasmid  unnamed  1  complete  sequence	163286	35.5168232427
CP012368.1	Enterococcus  durans  strain  KLDS6.0933  plasmid  unnamed  2  complete  sequence	41490	35.3410460352
CP000657.1	Mycobacterium  gilvum  PYR-GCK  plasmid  pMFLV01  complete  sequence	321253	65.1405589987
CP000658.1	Mycobacterium  gilvum  PYR-GCK  plasmid  pMFLV02  complete  sequence	25309	64.1906041329
CP000659.1	Mycobacterium  gilvum  PYR-GCK  plasmid  pMFLV03  complete  sequence	16660	65.156062425
CP010578.1	Bacillus  thuringiensis  serovar  morrisoni  strain  BGSC  4AA1  plasmid  pBMB232  complete  sequence	232994	33.7055889851
CP010583.1	Bacillus  thuringiensis  serovar  morrisoni  strain  BGSC  4AA1  plasmid  pBMB48  complete  sequence	4845	41.5892672859
CP010582.1	Bacillus  thuringiensis  serovar  morrisoni  strain  BGSC  4AA1  plasmid  pBMB51  complete  sequence	51723	29.2655105079
CP010581.1	Bacillus  thuringiensis  serovar  morrisoni  strain  BGSC  4AA1  plasmid  pBMB68  complete  sequence	68444	32.2336508679
CP010580.1	Bacillus  thuringiensis  serovar  morrisoni  strain  BGSC  4AA1  plasmid  pBMB76  complete  sequence	76979	30.3108640019
CP010579.1	Bacillus  thuringiensis  serovar  morrisoni  strain  BGSC  4AA1  plasmid  pBMB92  complete  sequence	92619	34.4616115484
CP014706.1	Clostridium  butyricum  strain  TOA  plasmid  complete  sequence	8061	27.4283587644
CP016919.1	Klebsiella  pneumoniae  isolate  11  plasmid  pIncR_DHQP1300920  complete  sequence	70830	52.9182549767
CP016922.1	Klebsiella  pneumoniae  isolate  11  plasmid  pIncFIB_DHQP1300920  complete  sequence	103694	50.9952359828
CP016920.1	Klebsiella  pneumoniae  isolate  11  plasmid  pColKP3_DHQP1300920  complete  sequence	6139	52.1746212738
CP016921.1	Klebsiella  pneumoniae  isolate  11  plasmid  pIncHI1B_DHQP1300920  complete  sequence	283369	46.4101577801
CP002225.1	Ketogulonicigenium  vulgare  Y25  plasmid  pYP1  complete  sequence	268675	61.3525635061
CP002226.1	Ketogulonicigenium  vulgare  Y25  plasmid  pYP12  complete  sequence	243645	62.633749923
AM260523.1	Helicobacter  acinonychis  str.  Sheeba  plasmid  pHac1  complete  genome  strain  Sheeba	3661	34.5534007102
CP013423.1	Burkholderia  sp.  MSMB0852  plasmid  pMSMB0852  complete  sequence	69213	59.7590048112
CP003918.1	Alteromonas  macleodii  AltDE1  plasmid  pAMDE1  complete  sequence	303282	41.4317367994
CP003090.1	Burkholderia  sp.  YI23  plasmid  byi_1p  complete  sequence	1951047	63.0158576395
CP003091.1	Burkholderia  sp.  YI23  plasmid  byi_2p  complete  sequence	356263	58.7332953464
CP003092.1	Burkholderia  sp.  YI23  plasmid  byi_3p  complete  sequence	115232	59.4374826437
CP020881.1	Bacillus  horikoshii  strain  20a  plasmid  unnamed1  complete  sequence	18297	32.098158168
CP016088.1	Clostridium  saccharoperbutylacetonicum  strain  N1-504  plasmid  complete  sequence	2936	33.378746594
CP003608.1	Oscillatoria  acuminata  PCC  6304  plasmid  pOSCIL6304.01  complete  sequence	64128	47.6157060878
CP003609.1	Oscillatoria  acuminata  PCC  6304  plasmid  pOSCIL6304.02  complete  sequence	50699	49.2968303122
CP016518.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  CE-R2-11-0435  plasmid  pCE-R2-11-0435_37  complete  sequence	37698	41.1772507825
CP016519.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  CE-R2-11-0435  plasmid  pCE-R2-11-0435_6  complete  sequence	6647	48.5331728599
CP016520.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  strain  CE-R2-11-0435  plasmid  pCE-R2-11-0435_92  complete  sequence	92323	50.0222046511
CP010893.1	Pseudomonas  sp.  MRSN12121  plasmid  pMRVIM0812  complete  sequence	36379	54.6716512274
CP010894.1	Pseudomonas  sp.  MRSN12121  plasmid  complete  sequence	21121	62.7811183183
CP000376.1	Silicibacter  sp.  TM1040  mega  plasmid  complete  sequence	821788	59.3625119861
CP000375.1	Silicibacter  sp.  TM1040  plasmid  complete  sequence	130973	55.6962121964
CP001786.1	Ammonifex  degensii  KC4  plasmid  pADEG01  complete  sequence	27830	60.7438016529
CP002610.1	Lactobacillus  amylovorus  GRL  1118  plasmid1  complete  sequence	4541	34.2215371064
CP002611.1	Lactobacillus  amylovorus  GRL  1118  plasmid2  complete  sequence	78145	35.4737987075
CP009926.1	Chlamydia  trachomatis  strain  L2b/CS784/08  plasmid  complete  sequence	7500	36.2266666667
CP017832.1	Butyrivibrio  hungatei  strain  MB2003  plasmid  pNP144  complete  sequence	144470	36.862324358
CP017833.1	Butyrivibrio  hungatei  strain  MB2003  plasmid  pNP6  complete  sequence	6284	35.7097390197
CP007664.1	Bacillus  anthracis  str.  Vollum  plasmid  complete  sequence	94889	33.0523032174
CP007665.1	Bacillus  anthracis  str.  Vollum  plasmid  complete  sequence	181831	32.5318565041
CP001192.1	Rhizobium  leguminosarum  bv.  trifolii  WSM2304  plasmid  pRLG201  complete  sequence	1266105	60.3599227552
CP001193.1	Rhizobium  leguminosarum  bv.  trifolii  WSM2304  plasmid  pRLG202  complete  sequence	501946	61.9580592335
CP001195.1	Rhizobium  leguminosarum  bv.  trifolii  WSM2304  plasmid  pRLG203  complete  sequence	308747	57.9011294037
CP001194.1	Rhizobium  leguminosarum  bv.  trifolii  WSM2304  plasmid  pRLG204  complete  sequence	257956	61.3868256602
CP014240.1	Selenomonas  sp.  oral  taxon  136  plasmid  unnamed1  complete  sequence	15626	47.4977601434
CP004087.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  str.  41578  plasmid  pSEEH1578_01  complete  sequence	117929	51.7709808444
CP004088.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  str.  41578  plasmid  pSEEH1578_02  complete  sequence	35297	41.502110661
CP004857.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  str.  41578  plasmid  pSEEH1578_03  complete  sequence	4773	53.3207626231
CP019707.1	Pantoea  alhagi  strain  LTYR-11Z  plasmid  pPALTYR11Z  complete  sequence	76331	50.2076482687
CP013572.1	Rhizobium  phaseoli  strain  N771  plasmid  pRphaN671d  complete  sequence	459642	57.9553217504
CP013569.1	Rhizobium  phaseoli  strain  N771  plasmid  pRphaN771a  complete  sequence	96338	56.6328966763
CP013570.1	Rhizobium  phaseoli  strain  N771  plasmid  pRphaN771b  complete  sequence	352133	61.7621750873
CP013571.1	Rhizobium  phaseoli  strain  N771  plasmid  pRphaN771c  complete  sequence	414617	62.3404250188
CP013573.1	Rhizobium  phaseoli  strain  N771  plasmid  pRphaN771e  complete  sequence	1189373	60.8877955023
CP009352.1	Francisella  tularensis  subsp.  novicida  F6168  plasmid  complete  sequence	3978	32.1769733534
CP017655.1	Acinetobacter  baumannii  strain  KAB07  complete  genome	72073	33.3939200533
CP007052.1	Desulfurella  acetivorans  A63  plasmid  complete  sequence	3505	33.1811697575
CP004402.1	Xanthomonas  axonopodis  Xac29-1  plasmid  pXAC33  complete  sequence	31801	61.9005691645
CP004401.1	Xanthomonas  axonopodis  Xac29-1  plasmid  pXAC47  complete  sequence	47151	61.7802379589
CP004400.1	Xanthomonas  axonopodis  Xac29-1  plasmid  pXAC64  complete  sequence	64118	61.5521382451
CP008832.1	Klebsiella  pneumoniae  subsp.  pneumoniae  KPR0928  plasmid  pKPN-294  complete  sequence	13841	53.6810924066
CP008833.1	Klebsiella  pneumoniae  subsp.  pneumoniae  KPR0928  plasmid  pKpQIL-531  complete  sequence	113639	53.9286688549
CP013956.1	Staphylococcus  aureus  strain  NCCP14562  plasmid  pNCCP14562  complete  sequence	24657	28.6896216085
CP008798.1	Klebsiella  pneumoniae  subsp.  pneumoniae  KPNIH24  plasmid  pKPC-484  complete  sequence	85473	55.5789547576
CP008799.1	Klebsiella  pneumoniae  subsp.  pneumoniae  KPNIH24  plasmid  pKPN-819  complete  sequence	58050	48.5512489233
CP008800.1	Klebsiella  pneumoniae  subsp.  pneumoniae  KPNIH24  plasmid  pKPN-e44  complete  sequence	194877	52.4700195508
CP002389.1	Staphylococcus  aureus  subsp.  aureus  55/2053  plasmid  complete  sequence	20449	35.0237175412
CP021449.1	Ralstonia  solanacearum  strain  SEPPX05  plasmid  pSEPPX05  complete  sequence	2066085	66.9602654295
CP003691.1	Bacillus  thuringiensis  MC28  plasmid  pMC183  complete  sequence	183210	32.8470061678
CP003692.1	Bacillus  thuringiensis  MC28  plasmid  pMC189  complete  sequence	189702	33.4118775764
CP003693.1	Bacillus  thuringiensis  MC28  plasmid  pMC319  complete  sequence	319710	32.4763066529
CP003694.1	Bacillus  thuringiensis  MC28  plasmid  pMC429  complete  sequence	429674	32.5667831891
CP003689.1	Bacillus  thuringiensis  MC28  plasmid  pMC54  complete  sequence	54484	34.7312972616
CP003688.1	Bacillus  thuringiensis  MC28  plasmid  pMC8  complete  sequence	7826	32.1109123435
CP003690.1	Bacillus  thuringiensis  MC28  plasmid  pMC95  complete  sequence	95433	34.0165351608
CP011804.1	Clostridium  carboxidivorans  P7  plasmid  complete  sequence	19902	27.5349211135
CP011808.2	Pandoraea  faecigallinarum  strain  DSM  23572  plasmid  pPF72-1  complete  sequence	386625	61.0687358552
CP011809.2	Pandoraea  faecigallinarum  strain  DSM  23572  plasmid  pPF72-2  complete  sequence	104368	59.6428023915
CP013462.1	Burkholderia  ubonensis  strain  MSMB1471WGS  plasmid  pMSMB1471  complete  sequence	14087	58.784695109
CP019671.1	Burkholderia  cenocepacia  strain  VC12308  plasmid  unnamed  complete  sequence	17257	66.3035290027
CP005992.1	Enterobacter  sp.  R4-368  plasmid  pENT01  complete  sequence	116007	52.8269845785
CP001926.1	Escherichia  coli  Xuzhou21  plasmid  pO157  complete  sequence	92728	47.6005090156
CP001927.1	Escherichia  coli  Xuzhou21  plasmid  pO157_Sal  complete  sequence	37785	40.5451898902
CP017857.1	Campylobacter  jejuni  strain  YQ2210  plasmid  pCJDM210L  complete  sequence	44808	27.977146938
CP017858.1	Campylobacter  jejuni  strain  YQ2210  plasmid  pCJDM210S  complete  sequence	5170	32.2437137331
CP016296.1	Acinetobacter  baumannii  strain  CMC-CR-MDR-Ab4  plasmid  pCMCVTAb1-Ab4  complete  sequence	110968	41.6165020546
CP016297.1	Acinetobacter  baumannii  strain  CMC-CR-MDR-Ab4  plasmid  pCMCVTAb2-Ab4  complete  sequence	74090	33.6644621406
CP014114.1	Staphylococcus  saprophyticus  strain  FDAARGOS_168  plasmid  unnamed1  complete  sequence	36907	29.9021865771
CP014115.1	Staphylococcus  saprophyticus  strain  FDAARGOS_168  plasmid  unnamed2  complete  sequence	29612	29.413751182
CP010416.1	Azotobacter  chroococcum  NCIMB  8003  plasmid  pAcX50a  complete  sequence	10435	57.355055103
CP010417.1	Azotobacter  chroococcum  NCIMB  8003  plasmid  pAcX50b  complete  sequence	13852	55.3421888536
CP010418.1	Azotobacter  chroococcum  NCIMB  8003  plasmid  pAcX50c  complete  sequence	62783	56.763773633
CP010419.1	Azotobacter  chroococcum  NCIMB  8003  plasmid  pAcX50d  complete  sequence	69317	59.2322229756
CP010420.1	Azotobacter  chroococcum  NCIMB  8003  plasmid  pAcX50e  complete  sequence	132372	61.8794004774
CP010421.1	Azotobacter  chroococcum  NCIMB  8003  plasmid  pAcX50f  complete  sequence	311724	62.6714657838
CP001675.1	Methylovorus  glucosetrophus  SIP3-4  plasmid  pMsip01  complete  sequence	76680	45.7120500782
CP001676.1	Methylovorus  glucosetrophus  SIP3-4  plasmid  pMsip02  complete  sequence	9816	47.402200489
CP002553.1	Nitrosomonas  sp.  AL212  plasmid  pNAL21201  complete  sequence	92707	42.8446611367
CP002554.1	Nitrosomonas  sp.  AL212  plasmid  pNAL21202  complete  sequence	63790	45.3911271359
CP002836.1	Geobacillus  thermoglucosidasius  C56-YS93  plasmid  pGEOTH01  complete  sequence	80849	43.9535430247
CP002837.1	Geobacillus  thermoglucosidasius  C56-YS93  plasmid  pGEOTH02  complete  sequence	19638	40.4165393625
CP009688.1	Clostridium  aceticum  strain  DSM  1496  plasmid  CACET_5p  complete  sequence	5719	31.7188319636
AP011958.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  T000240  plasmid  pSTMDT12_L  DNA  complete  genome	106510	53.4691578256
AP011959.1	Salmonella  enterica  subsp.  enterica  serovar  Typhimurium  str.  T000240  plasmid  pSTMDT12_S  DNA  complete  genome	8670	60.9457900807
CP015339.1	Lactobacillus  brevis  strain  100D8  plasmid  unnamed1  complete  sequence	45061	38.3946206254
CP015340.1	Lactobacillus  brevis  strain  100D8  plasmid  unnamed2  complete  sequence	40740	38.7481590574
CP015341.1	Lactobacillus  brevis  strain  100D8  plasmid  unnamed3  complete  sequence	39943	40.7831159402
CP015040.1	Rhodovulum  sp.  P5  plasmid  pRGUI01  complete  sequence	151483	64.6798650674
CP015041.1	Rhodovulum  sp.  P5  plasmid  pRGUI02  complete  sequence	67286	64.2674553399
CP015042.1	Rhodovulum  sp.  P5  plasmid  pRGUI03  complete  sequence	53339	58.572526669
CP015043.1	Rhodovulum  sp.  P5  plasmid  pRGUI04  complete  sequence	64103	66.776905917
CP020078.1	Vibrio  campbellii  strain  20130629003S01  plasmid  pVCGX1  complete  sequence	70066	45.8952987184
CP020079.1	Vibrio  campbellii  strain  20130629003S01  plasmid  pVCGX2  complete  sequence	204531	41.4113264004
CP020080.1	Vibrio  campbellii  strain  20130629003S01  plasmid  pVCGX3  complete  sequence	143140	42.3005449211
CP020081.1	Vibrio  campbellii  strain  20130629003S01  plasmid  pVCGX4  complete  sequence	86121	39.558295886
CP003417.1	Salmonella  enterica  subsp.  enterica  serovar  Heidelberg  str.  B182  plasmid  pB182_37  complete  sequence	37581	41.2123147335
CP019733.1	Pseudomonas  syringae  pv.  actinidiae  strain  CRAFRU  14.08  plasmid  unnamed  complete  sequence	74460	56.0085952189
CP016946.1	Yersinia  enterocolitica  strain  YE1  plasmid  unnamed1  complete  sequence	73029	44.2385901491
CP016947.1	Yersinia  enterocolitica  strain  YE1  plasmid  unnamed2  complete  sequence	100794	42.5422148144
CP019200.1	Salmonella  enterica  subsp.  enterica  serovar  Muenster  str.  0315  strain  315  plasmid  pCFSAN001297_01  complete  sequence	34175	48.7432333577
CP019199.1	Salmonella  enterica  subsp.  enterica  serovar  Muenster  str.  0315  strain  315  plasmid  pCFSAN001297_02  complete  sequence	59062	42.1319968846
CP002030.1	Campylobacter  jejuni  subsp.  jejuni  ICDCCJ07001  plasmid  pTet  complete  sequence	44084	28.6884130297
CP000645.1	Aeromonas  salmonicida  subsp.  salmonicida  A449  plasmid  4  complete  sequence	166749	52.7979178286
CP000646.1	Aeromonas  salmonicida  subsp.  salmonicida  A449  plasmid  5  complete  sequence	155098	54.3314549511
AY301063.1	Aeromonas  salmonicida  subsp.  salmonicida  strain  A449  plasmid  pAsa1  complete  sequence	5424	57.0243362832
AY301064.1	Aeromonas  salmonicida  subsp.  salmonicida  strain  A449  plasmid  pAsa2  complete  sequence	5247	52.2012578616
AY301065.1	Aeromonas  salmonicida  subsp.  salmonicida  strain  A449  plasmid  pAsa3  complete  sequence	5616	54.5227920228
CP013533.1	Rhizobium  phaseoli  strain  R650  plasmid  pRphaR650a  complete  sequence	352129	61.7603207915
CP013534.1	Rhizobium  phaseoli  strain  R650  plasmid  pRphaR650b  complete  sequence	413457	62.3307865147
CP013535.1	Rhizobium  phaseoli  strain  R650  plasmid  pRphaR650c  complete  sequence	435286	58.0333390001
CP013536.1	Rhizobium  phaseoli  strain  R650  plasmid  pRphaR650d  complete  sequence	990934	61.2316259206
CP008811.1	Campylobacter  fetus  subsp.  venerealis  97/608  plasmid  pCFV97608-1  complete  sequence	38272	31.3362249164
CP008812.1	Campylobacter  fetus  subsp.  venerealis  97/608  plasmid  pCFV97608-2  complete  sequence	27124	28.1448163988
CP013937.1	Weissella  cibaria  strain  CMU  plasmid  unnamed1  complete  sequence	18967	38.3982706807
CP013938.1	Weissella  cibaria  strain  CMU  plasmid  unnamed2  complete  sequence	3467	50.8508797231
CP014175.1	Clostridium  argentinense  strain  89G  plasmid  pRSJ17_1  complete  sequence	140070	26.7223531092
CP000889.1	Coxiella  burnetii  RSA  331  plasmid  QpH1  complete  sequence	37317	39.3305999946
FR667692.1	Listeria  monocytogenes  serotype  1-2b  str.  SLCC2755  plasmid  pLM1-2bUG1  complete  sequence	57780	36.0384215992
CP009424.1	Staphylococcus  aureus  subsp.  aureus  plasmid  pSUR1A  complete  sequence	3125	28.736
CP009425.1	Staphylococcus  aureus  subsp.  aureus  plasmid  pSUR1B  complete  sequence	27068	30.5231269396
CP017997.1	Lactobacillus  crustorum  strain  MN047  plasmid  unnamed1  complete  sequence	46788	37.9092929811
CP017998.1	Lactobacillus  crustorum  strain  MN047  plasmid  unnamed2  complete  sequence	8220	36.1922141119
CP012356.1	Propionibacterium  acnes  strain  PA_15_1_R1  plasmid  complete  sequence	53985	62.4228952487
CP010877.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_1  complete  sequence	1506	50.1992031873
CP010878.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_2  complete  sequence	4088	49.8776908023
CP010879.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_3  complete  sequence	5167	47.5130636733
CP010880.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_4  complete  sequence	30855	41.7760492627
CP010881.1	Escherichia  coli  strain  MNCRE44  plasmid  pMNCRE44_5  complete  sequence	116803	52.1604753303
